,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__activation,param_estimator__hidden_layer_sizes,param_estimator__learning_rate,param_estimator__max_iter,param_estimator__solver,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,7.644008088111877,0.3239116148032597,0.00707237720489502,0.0012793655944606736,tanh,23,constant,290,adam,21,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 21}",0.825,0.925,0.9,0.9,0.9230769230769231,0.9230769230769231,1.0,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9267948717948717,0.045179167029338045,9
1,7.166366147994995,0.30777111683673464,0.0062733650207519535,0.0005046662466467769,tanh,23,constant,290,adam,20,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 20}",0.875,0.925,0.925,0.9,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9291666666666666,0.02661337438680906,8
2,6.9412171840667725,0.34774408342904745,0.006426310539245606,0.0011619552003743344,tanh,23,constant,290,adam,19,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 19}",0.875,0.925,0.95,0.9,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9743589743589743,0.9487179487179487,0.9316666666666666,0.031728114367050315,4
3,6.502104568481445,0.2282537366514258,0.006373786926269531,0.0007624710194671527,tanh,23,constant,290,adam,18,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 18}",0.875,0.925,0.925,0.9,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.926602564102564,0.028260798788993527,11
4,6.162973356246948,0.32598102302079335,0.006299805641174316,0.0015903535602022896,tanh,23,constant,290,adam,17,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 17}",0.875,0.925,0.925,0.925,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9316666666666666,0.029692983031157798,4
5,5.82469220161438,0.2807293189760221,0.0059421777725219725,0.001019126311656659,tanh,23,constant,290,adam,16,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 16}",0.85,0.925,0.925,0.875,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9216025641025641,0.035912370977389106,19
6,5.423370909690857,0.29765882027754975,0.005953669548034668,0.0011782753628685066,tanh,23,constant,290,adam,15,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 15}",0.875,0.925,0.875,0.875,0.8974358974358975,0.9230769230769231,1.0,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9242307692307692,0.04176595664868398,12
7,5.089343237876892,0.2557629388913048,0.0051403045654296875,0.0005571050775429925,tanh,23,constant,290,adam,14,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 14}",0.875,0.925,0.95,0.925,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9487179487179487,0.9743589743589743,0.9392948717948718,0.02765050560520614,1
8,4.746083045005799,0.2638644990913416,0.00530695915222168,0.0011307701077611363,tanh,23,constant,290,adam,13,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 13}",0.875,0.925,0.925,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9240384615384615,0.027284283333601965,16
9,4.333552885055542,0.3046686698930779,0.004695749282836914,0.0007000988144255312,tanh,23,constant,290,adam,12,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 12}",0.85,0.925,0.9,0.925,0.8974358974358975,0.9230769230769231,1.0,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9266666666666667,0.03781312400662023,10
10,4.044793033599854,0.32320618279631114,0.0041506290435791016,5.789390279662368e-05,tanh,23,constant,290,adam,11,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 11}",0.85,0.925,0.9,0.875,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9191025641025641,0.03645492024035219,20
11,3.633018136024475,0.23687489737498002,0.004222989082336426,0.00043594846316037515,tanh,23,constant,290,adam,10,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 10}",0.825,0.95,0.9,0.925,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9241025641025642,0.040161369108943475,15
12,3.2571294784545897,0.27635747082128465,0.0039049625396728516,0.0003461893300591004,tanh,23,constant,290,adam,9,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 9}",0.85,0.925,0.9,0.925,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9317948717948719,0.03514574707054345,2
13,2.929481554031372,0.2722544755472434,0.0037670373916625977,0.0002271413302589186,tanh,23,constant,290,adam,8,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 8}",0.825,0.925,0.95,0.9,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9292307692307693,0.04439138433623478,7
14,2.570665144920349,0.20144145867403632,0.0035906553268432615,0.0005181080725266629,tanh,23,constant,290,adam,7,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 7}",0.85,0.925,0.9,0.875,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9230769230769231,1.0,0.9743589743589743,0.9293589743589743,0.04430298823556848,6
15,2.1517378807067873,0.1915700505967876,0.003323197364807129,0.00037550378598655607,tanh,23,constant,290,adam,6,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 6}",0.825,0.925,0.925,0.9,0.8974358974358975,0.9487179487179487,1.0,0.8974358974358975,0.9743589743589743,0.9487179487179487,0.9241666666666667,0.046177922851107826,14
16,1.8636985778808595,0.19480369033164902,0.0031357288360595705,0.0004125810440966703,tanh,23,constant,290,adam,5,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 5}",0.85,0.925,0.95,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9240384615384615,0.033457915610932344,16
17,1.4493751525878906,0.14104057206414905,0.002935457229614258,0.00045538745992979143,tanh,23,constant,290,adam,4,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 4}",0.825,0.925,0.875,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9487179487179487,0.9743589743589743,0.9743589743589743,0.9217307692307692,0.046532854433710046,18
18,1.1006666898727417,0.12525826094951145,0.0025662899017333983,0.00022597945816827118,tanh,23,constant,290,adam,3,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 3}",0.9,0.925,0.875,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9487179487179487,0.9743589743589743,1.0,0.9317948717948719,0.038874069685146166,2
19,0.6921981573104858,0.0057074763951160306,0.00222475528717041,8.006549209497494e-05,tanh,23,constant,290,adam,2,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 23, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 290, 'estimator__solver': 'adam', 'n_estimators': 2}",0.825,0.925,0.9,0.9,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.9743589743589743,0.9487179487179487,0.9242307692307692,0.044585902431093664,12
